section,case,target,metric,value,unit,notes
paired_bootstrap,replicate_1577,macro,ridge_minus_mean_normalized_rmse,2.288220764351534e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1578,macro,ridge_minus_mean_normalized_rmse,1.2928309310711317e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1579,macro,ridge_minus_mean_normalized_rmse,-6.821423753050615e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1580,macro,ridge_minus_mean_normalized_rmse,2.679276903205796e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1581,macro,ridge_minus_mean_normalized_rmse,-6.951317338593777e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1582,macro,ridge_minus_mean_normalized_rmse,-2.650172579882204e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1583,macro,ridge_minus_mean_normalized_rmse,5.880499680510631e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1584,macro,ridge_minus_mean_normalized_rmse,-5.46110114190701e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1585,macro,ridge_minus_mean_normalized_rmse,3.340413476510262e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1586,macro,ridge_minus_mean_normalized_rmse,2.2670203283503554e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1587,macro,ridge_minus_mean_normalized_rmse,-6.28184143391386e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1588,macro,ridge_minus_mean_normalized_rmse,2.6111599402578456e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1589,macro,ridge_minus_mean_normalized_rmse,-8.972096356218984e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1590,macro,ridge_minus_mean_normalized_rmse,-0.0001103266798124225,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1591,macro,ridge_minus_mean_normalized_rmse,-4.2820509736640755e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1592,macro,ridge_minus_mean_normalized_rmse,2.340328674521608e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1593,macro,ridge_minus_mean_normalized_rmse,3.568984686141974e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1594,macro,ridge_minus_mean_normalized_rmse,-0.0001335240263861115,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1595,macro,ridge_minus_mean_normalized_rmse,6.687515951564471e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1596,macro,ridge_minus_mean_normalized_rmse,-3.4337915175097766e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1597,macro,ridge_minus_mean_normalized_rmse,-5.07725202043563e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1598,macro,ridge_minus_mean_normalized_rmse,-3.868053690014861e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1599,macro,ridge_minus_mean_normalized_rmse,5.426051853807401e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1600,macro,ridge_minus_mean_normalized_rmse,-8.16291327676577e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1601,macro,ridge_minus_mean_normalized_rmse,-0.00013746720867180429,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1602,macro,ridge_minus_mean_normalized_rmse,2.0496725168461793e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1603,macro,ridge_minus_mean_normalized_rmse,3.992023780596821e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1604,macro,ridge_minus_mean_normalized_rmse,7.319840134911715e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1605,macro,ridge_minus_mean_normalized_rmse,-5.390822104212045e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1606,macro,ridge_minus_mean_normalized_rmse,8.023948817270643e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1607,macro,ridge_minus_mean_normalized_rmse,2.864496982007969e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1608,macro,ridge_minus_mean_normalized_rmse,-1.8943263729864768e-07,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1609,macro,ridge_minus_mean_normalized_rmse,-0.00010937551717649097,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1610,macro,ridge_minus_mean_normalized_rmse,-9.072132831722257e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1611,macro,ridge_minus_mean_normalized_rmse,-8.945294302753481e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1612,macro,ridge_minus_mean_normalized_rmse,-0.0001120889150514337,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1613,macro,ridge_minus_mean_normalized_rmse,1.3783282334978164e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1614,macro,ridge_minus_mean_normalized_rmse,-1.891813442056467e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1615,macro,ridge_minus_mean_normalized_rmse,2.0554920202475735e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1616,macro,ridge_minus_mean_normalized_rmse,-0.00011498113635738383,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1617,macro,ridge_minus_mean_normalized_rmse,2.6582552903109402e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1618,macro,ridge_minus_mean_normalized_rmse,-0.00010018098160613498,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1619,macro,ridge_minus_mean_normalized_rmse,-2.185181919189816e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1620,macro,ridge_minus_mean_normalized_rmse,-5.8092468579351575e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1621,macro,ridge_minus_mean_normalized_rmse,-9.415287850444987e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1622,macro,ridge_minus_mean_normalized_rmse,-7.982834246855752e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1623,macro,ridge_minus_mean_normalized_rmse,-5.2239542249532533e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1624,macro,ridge_minus_mean_normalized_rmse,3.3188024755215206e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1625,macro,ridge_minus_mean_normalized_rmse,3.442663927610834e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1626,macro,ridge_minus_mean_normalized_rmse,-0.0001562013981698529,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1627,macro,ridge_minus_mean_normalized_rmse,-8.76855009549482e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1628,macro,ridge_minus_mean_normalized_rmse,-6.895361812853107e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1629,macro,ridge_minus_mean_normalized_rmse,-6.28065944113243e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1630,macro,ridge_minus_mean_normalized_rmse,-7.969843512622976e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1631,macro,ridge_minus_mean_normalized_rmse,-3.986876371120385e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1632,macro,ridge_minus_mean_normalized_rmse,6.221155688901359e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1633,macro,ridge_minus_mean_normalized_rmse,-9.891935299305432e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1634,macro,ridge_minus_mean_normalized_rmse,-6.896676174839023e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1635,macro,ridge_minus_mean_normalized_rmse,-0.00015884861941428685,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1636,macro,ridge_minus_mean_normalized_rmse,2.2480008499359272e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1637,macro,ridge_minus_mean_normalized_rmse,-6.173966638739481e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1638,macro,ridge_minus_mean_normalized_rmse,5.827043208350702e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1639,macro,ridge_minus_mean_normalized_rmse,-7.373401171034688e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1640,macro,ridge_minus_mean_normalized_rmse,4.63554500460539e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1641,macro,ridge_minus_mean_normalized_rmse,-4.755142867957085e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1642,macro,ridge_minus_mean_normalized_rmse,-1.4768338651272028e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1643,macro,ridge_minus_mean_normalized_rmse,-2.5640752230327024e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1644,macro,ridge_minus_mean_normalized_rmse,-4.092068792538317e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1645,macro,ridge_minus_mean_normalized_rmse,-0.00013648742261607172,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1646,macro,ridge_minus_mean_normalized_rmse,-4.330697405607875e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1647,macro,ridge_minus_mean_normalized_rmse,3.5426602968291476e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1648,macro,ridge_minus_mean_normalized_rmse,-8.366778380791695e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1649,macro,ridge_minus_mean_normalized_rmse,-9.474622982741376e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1650,macro,ridge_minus_mean_normalized_rmse,-0.00013026885513311992,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1651,macro,ridge_minus_mean_normalized_rmse,-4.748787378822117e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1652,macro,ridge_minus_mean_normalized_rmse,-0.00012326055541433956,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1653,macro,ridge_minus_mean_normalized_rmse,-2.972410437945827e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1654,macro,ridge_minus_mean_normalized_rmse,-3.236854454713445e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1655,macro,ridge_minus_mean_normalized_rmse,-0.0001278182683785989,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1656,macro,ridge_minus_mean_normalized_rmse,2.885823079479266e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1657,macro,ridge_minus_mean_normalized_rmse,1.3025367377683672e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1658,macro,ridge_minus_mean_normalized_rmse,2.5962806895041268e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1659,macro,ridge_minus_mean_normalized_rmse,2.3591995907401575e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1660,macro,ridge_minus_mean_normalized_rmse,-2.512799148379763e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1661,macro,ridge_minus_mean_normalized_rmse,-7.412645381138505e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1662,macro,ridge_minus_mean_normalized_rmse,-2.436118603371673e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1663,macro,ridge_minus_mean_normalized_rmse,-2.74666541816293e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1664,macro,ridge_minus_mean_normalized_rmse,-7.092196599539635e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1665,macro,ridge_minus_mean_normalized_rmse,-0.00017161636516938028,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1666,macro,ridge_minus_mean_normalized_rmse,-0.0001427864987907923,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1667,macro,ridge_minus_mean_normalized_rmse,-9.106942458558809e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1668,macro,ridge_minus_mean_normalized_rmse,3.1458229205583166e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1669,macro,ridge_minus_mean_normalized_rmse,-0.00011031938798833352,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1670,macro,ridge_minus_mean_normalized_rmse,1.5735937143324108e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1671,macro,ridge_minus_mean_normalized_rmse,-6.687270434879711e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1672,macro,ridge_minus_mean_normalized_rmse,-7.940775766024366e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1673,macro,ridge_minus_mean_normalized_rmse,-0.00013320337241817803,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1674,macro,ridge_minus_mean_normalized_rmse,-8.857943039064509e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1675,macro,ridge_minus_mean_normalized_rmse,-0.00011818686342751628,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1676,macro,ridge_minus_mean_normalized_rmse,8.572923187338821e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1677,macro,ridge_minus_mean_normalized_rmse,-8.341015686508246e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1678,macro,ridge_minus_mean_normalized_rmse,-5.970374799219025e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1679,macro,ridge_minus_mean_normalized_rmse,-6.2696740328827e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1680,macro,ridge_minus_mean_normalized_rmse,2.249605854576231e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1681,macro,ridge_minus_mean_normalized_rmse,8.928041752565008e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1682,macro,ridge_minus_mean_normalized_rmse,-1.897365280040253e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1683,macro,ridge_minus_mean_normalized_rmse,2.214223696861417e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1684,macro,ridge_minus_mean_normalized_rmse,2.146837552302605e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1685,macro,ridge_minus_mean_normalized_rmse,-4.3469930401274226e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1686,macro,ridge_minus_mean_normalized_rmse,-4.303106640879406e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1687,macro,ridge_minus_mean_normalized_rmse,-7.716468947366328e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1688,macro,ridge_minus_mean_normalized_rmse,-9.322337566003425e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1689,macro,ridge_minus_mean_normalized_rmse,-4.256052694195933e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1690,macro,ridge_minus_mean_normalized_rmse,-3.05686412005457e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1691,macro,ridge_minus_mean_normalized_rmse,-0.00014147997232416554,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1692,macro,ridge_minus_mean_normalized_rmse,-8.912511801861811e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1693,macro,ridge_minus_mean_normalized_rmse,-0.00014919879979191641,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1694,macro,ridge_minus_mean_normalized_rmse,-1.8303115590923014e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1695,macro,ridge_minus_mean_normalized_rmse,4.013196692503884e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1696,macro,ridge_minus_mean_normalized_rmse,-3.5144917906848594e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1697,macro,ridge_minus_mean_normalized_rmse,-1.2124040015937254e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1698,macro,ridge_minus_mean_normalized_rmse,-1.8488200330513127e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1699,macro,ridge_minus_mean_normalized_rmse,-8.811687408072366e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1700,macro,ridge_minus_mean_normalized_rmse,-6.949646089160488e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1701,macro,ridge_minus_mean_normalized_rmse,3.059073608768781e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1702,macro,ridge_minus_mean_normalized_rmse,3.1428661726007334e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1703,macro,ridge_minus_mean_normalized_rmse,2.7313504605996908e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1704,macro,ridge_minus_mean_normalized_rmse,-0.00011079364893340493,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1705,macro,ridge_minus_mean_normalized_rmse,-2.9231170178944943e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1706,macro,ridge_minus_mean_normalized_rmse,-5.619009320390056e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1707,macro,ridge_minus_mean_normalized_rmse,-2.8799915119559483e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1708,macro,ridge_minus_mean_normalized_rmse,-0.00015468843290861178,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1709,macro,ridge_minus_mean_normalized_rmse,-3.470786342568699e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1710,macro,ridge_minus_mean_normalized_rmse,-2.7160317893182295e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1711,macro,ridge_minus_mean_normalized_rmse,-3.9088218588279044e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1712,macro,ridge_minus_mean_normalized_rmse,-9.57227400164018e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1713,macro,ridge_minus_mean_normalized_rmse,4.146696805168437e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1714,macro,ridge_minus_mean_normalized_rmse,6.374646757728586e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1715,macro,ridge_minus_mean_normalized_rmse,6.562584538127858e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1716,macro,ridge_minus_mean_normalized_rmse,1.579961667053098e-07,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1717,macro,ridge_minus_mean_normalized_rmse,-4.3714999390487286e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1718,macro,ridge_minus_mean_normalized_rmse,6.232943100287214e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1719,macro,ridge_minus_mean_normalized_rmse,-0.00012788465767182844,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1720,macro,ridge_minus_mean_normalized_rmse,-7.608320636282029e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1721,macro,ridge_minus_mean_normalized_rmse,-1.4357902662298638e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1722,macro,ridge_minus_mean_normalized_rmse,-4.8784708583882175e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1723,macro,ridge_minus_mean_normalized_rmse,-0.0001270096156833489,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1724,macro,ridge_minus_mean_normalized_rmse,-0.00013257015840634212,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1725,macro,ridge_minus_mean_normalized_rmse,6.3292611575671565e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1726,macro,ridge_minus_mean_normalized_rmse,-4.4137830247981125e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1727,macro,ridge_minus_mean_normalized_rmse,-6.397560292165094e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1728,macro,ridge_minus_mean_normalized_rmse,1.580422487890143e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1729,macro,ridge_minus_mean_normalized_rmse,-4.8188321099373876e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1730,macro,ridge_minus_mean_normalized_rmse,3.5107311207982494e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1731,macro,ridge_minus_mean_normalized_rmse,3.08864242194451e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1732,macro,ridge_minus_mean_normalized_rmse,-6.807594810270823e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1733,macro,ridge_minus_mean_normalized_rmse,-1.856624489582348e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1734,macro,ridge_minus_mean_normalized_rmse,-8.194295298968868e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1735,macro,ridge_minus_mean_normalized_rmse,-9.864590688712926e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1736,macro,ridge_minus_mean_normalized_rmse,-8.722774004044087e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1737,macro,ridge_minus_mean_normalized_rmse,-3.732610883516729e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1738,macro,ridge_minus_mean_normalized_rmse,-2.898599733131002e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1739,macro,ridge_minus_mean_normalized_rmse,1.779700287030117e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1740,macro,ridge_minus_mean_normalized_rmse,-7.151012219580588e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1741,macro,ridge_minus_mean_normalized_rmse,-6.137540113138051e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1742,macro,ridge_minus_mean_normalized_rmse,3.626151454511062e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1743,macro,ridge_minus_mean_normalized_rmse,-0.00014151446513671617,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1744,macro,ridge_minus_mean_normalized_rmse,-7.606090466510951e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1745,macro,ridge_minus_mean_normalized_rmse,-6.120991390112795e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1746,macro,ridge_minus_mean_normalized_rmse,-3.868204220380811e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1747,macro,ridge_minus_mean_normalized_rmse,-5.788474055334891e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1748,macro,ridge_minus_mean_normalized_rmse,-1.2598092341276068e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1749,macro,ridge_minus_mean_normalized_rmse,6.497036187447236e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1750,macro,ridge_minus_mean_normalized_rmse,-0.00010461714004678102,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1751,macro,ridge_minus_mean_normalized_rmse,5.1031607467499907e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1752,macro,ridge_minus_mean_normalized_rmse,-5.5548637362956566e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1753,macro,ridge_minus_mean_normalized_rmse,-6.060512078071012e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
