frequency_ghz,total_100km_db,above_20km_db
73.4845,1.6634426614680675,0.004800875195994041
73.4855,1.663289701529718,0.004800183427220425
73.4865,1.6631367842044298,0.004799491827210206
73.4875,1.6629839094773062,0.004798800395906845
73.4885,1.662831077333444,0.004798109133253788
73.4895,1.6626782877579653,0.004797418039194536
73.4905,1.6625255407359871,0.00479672711367262
73.4915,1.662372836252635,0.004796036356631559
73.4925,1.6622201742930438,0.004795345768014938
73.4935,1.6620675548423562,0.004794655347766352
73.4945,1.6619149778857163,0.004793965095829397
73.4955,1.6617624434082792,0.004793275012147733
73.4965,1.6616099513952112,0.004792585096665027
73.4975,1.6614575018316706,0.00479189534932495
73.4985,1.6613050947028425,0.004791205770071228
73.4995,1.6611527299939048,0.004790516358847609
73.5005,1.661000407690042,0.0047898271155978394
73.5015,1.660848127776458,0.004789138040265715
73.5025,1.6606958902383464,0.004788449132795044
73.5035,1.6605436950609214,0.004787760393129665
73.5045,1.6603915422293982,0.004787071821213447
73.5055,1.6602394317289983,0.004786383416990257
73.5065,1.6600873635449518,0.004785695180404017
73.5075,1.6599353376624983,0.0047850071113986654
73.5085,1.6597833540668772,0.0047843192099181475
73.5095,1.6596314127433367,0.004783631475906446
73.5105,1.6594795136771403,0.00478294390930759
73.5115,1.659327656853545,0.004782256510065578
73.5125,1.659175842257824,0.004781569278124483
73.5135,1.6590240698752565,0.004780882213428391
73.5145,1.6588723396911238,0.004780195315921386
73.5155,1.6587206516907151,0.00477950858554761
73.5165,1.658569005859334,0.004778822022251228
73.5175,1.6584174021822793,0.004778135625976385
73.5185,1.6582658406448603,0.004777449396667293
73.5195,1.6581143212324017,0.004776763334268193
73.5205,1.6579628439302234,0.004776077438723318
73.5215,1.657811408723657,0.004775391709976941
73.5225,1.6576600155980439,0.004774706147973373
73.5235,1.6575086645387256,0.004774020752656916
73.5245,1.6573573555310541,0.004773335523971925
73.5255,1.6572060885603888,0.0047726504618627865
73.5265,1.6570548636120925,0.004771965566273859
73.5275,1.6569036806715405,0.004771280837149579
73.5285,1.6567525397241105,0.004770596274434397
73.5295,1.6566014407551852,0.004769911878072771
73.5305,1.6564503837501574,0.004769227648009176
73.5315,1.6562993686944292,0.004768543584188157
73.5325,1.6561483955734002,0.004767859686554222
73.5335,1.6559974643724868,0.004767175955051945
73.5345,1.6558465750771074,0.004766492389625924
73.5355,1.6556957276726874,0.004765808990220746
73.5365,1.6555449221446557,0.004765125756781052
73.5375,1.6553941584784573,0.004764442689251522
73.5385,1.655243436659532,0.004763759787576801
73.5395,1.655092756673334,0.0047630770517016205
73.5405,1.654942118505325,0.0047623944815707
73.5415,1.654791522140966,0.0047617120771287925
73.5425,1.654640967565732,0.00476102983832068
73.5435,1.6544904547651038,0.004760347765091166
73.5445,1.6543399837245625,0.004759665857385067
73.5455,1.6541895544296026,0.004758984115147234
73.5465,1.6540391668657262,0.004758302538322546
73.5475,1.6538888210184335,0.00475762112685589
73.5485,1.6537385168732381,0.004756939880692193
73.5495,1.6535882544156622,0.0047562587997764015
73.5505,1.6534380336312295,0.004755577884053472
73.5515,1.6532878545054706,0.004754897133468403
73.5525,1.6531377170239272,0.004754216547966222
73.5535,1.652987621172141,0.0047535361274919415
73.5545,1.6528375669356656,0.004752855871990641
73.5555,1.6526875543000654,0.004752175781407419
73.5565,1.652537583250897,0.00475149585568736
73.5575,1.6523876537737343,0.004750816094775607
73.5585,1.652237765854162,0.004750136498617329
73.5595,1.6520879194777591,0.004749457067157694
73.5605,1.6519381146301162,0.004748777800341908
73.5615,1.6517883512968408,0.00474809869811521
73.5625,1.6516386294635272,0.00474741976042284
73.5635,1.6514889491157931,0.004746740987210082
73.5645,1.6513393102392566,0.004746062378422238
73.5655,1.651189712819538,0.004745383934004619
73.5665,1.651040156842272,0.00474470565390257
73.5675,1.6508906422930978,0.004744027538061484
73.5685,1.650741169157658,0.0047433495864267275
73.5695,1.6505917374216028,0.004742671798943733
73.5705,1.6504423470705918,0.004741994175557949
73.5715,1.6502929980902876,0.004741316716214817
73.5725,1.6501436904663598,0.004740639420859837
73.5735,1.6499944241844904,0.004739962289438529
73.5745,1.6498451992303593,0.004739285321896407
73.5755,1.6496960155896563,0.004738608518179041
73.5765,1.6495468732480836,0.004737931878232027
73.5775,1.6493977721913369,0.004737255402000945
73.5785,1.6492487124051334,0.0047365790894314305
73.5795,1.6490996938751867,0.004735902940469152
73.5805,1.6489507165872166,0.004735226955059761
73.5815,1.6488017805269592,0.004734551133148963
73.5825,1.648652885680145,0.004733875474682498
73.5835,1.6485040320325184,0.004733199979606085
73.5845,1.648355219569829,0.004732524647865506
73.5855,1.6482064482778362,0.004731849479406562
73.5865,1.6480577181422953,0.004731174474175042
73.5875,1.647909029148978,0.004730499632116812
73.5885,1.6477603812836623,0.004729824953177732
73.5895,1.647611774532124,0.0047291504373036634
73.5905,1.6474632088801555,0.00472847608444053
73.5915,1.6473146843135522,0.004727801894534278
73.5925,1.6471662008181098,0.004727127867530834
73.5935,1.6470177583796415,0.004726454003376193
73.5945,1.6468693569839614,0.0047257803020163665
