frequency_ghz,mie_extinction,rayleigh_extinction,mie_absorption,mie_scattering
333.3333333333333,0.05674246451433171,0.056729919980171045,0.05673672179147698,5.742722854727245e-06
334.66666666666663,0.05696960478039272,0.05695690912245356,0.05696376961912455,5.835161268178124e-06
336.0,0.057196747366619546,0.057183899376130894,0.05719081865541883,5.928711200722044e-06
337.3333333333333,0.05742389228669896,0.05741089075007639,0.05741786890517126,6.023381527702129e-06
338.66666666666663,0.057651039554353085,0.0576378832531987,0.05764492037319332,6.119181159767015e-06
340.0,0.05787818918333926,0.05786487689444175,0.05787197306429639,6.216119042871028e-06
341.3333333333333,0.05810534118745008,0.058091871682784735,0.05809902698329181,6.314204158274382e-06
342.66666666666663,0.05833249558051346,0.05831886762724211,0.058326082134990916,6.413445522543355e-06
344.0,0.05855965237639256,0.058545864736863656,0.05855313852420501,6.513852187550509e-06
345.3333333333333,0.058786811588985785,0.05877286302073442,0.05878019615574531,6.615433240474833e-06
346.66666666666663,0.05901397323222687,0.05899986248797471,0.05900725503442306,6.718197803801987e-06
348.0,0.059241137320084715,0.05922686314774019,0.059234315165049393,6.822155035324464e-06
349.3333333333333,0.05946830386656362,0.05945386500922166,0.059461376552435476,6.927314128141782e-06
350.66666666666663,0.05969547288570306,0.05968086808164535,0.0596884392013924,7.033684310660694e-06
352.0,0.05992264439157779,0.05990787237427271,0.059915503116731196,7.14127484659538e-06
353.3333333333333,0.060149818398297875,0.060134877896400436,0.06014256830326291,7.2500950349676215e-06
354.66666666666663,0.060376994920008614,0.06036188465736057,0.060369634765798506,7.360154210107028e-06
356.0,0.060604173970890615,0.06058889266652041,0.06059670250914896,7.471461741651222e-06
357.3333333333333,0.0608313555651597,0.06081590193328254,0.060823771538125154,7.5840270345460205e-06
358.66666666666663,0.06105853971706698,0.061042912467084785,0.06105084185753793,7.697859529045656e-06
360.0,0.06128572644089888,0.06126992427740034,0.061277913472198166,7.81296870071298e-06
361.3333333333333,0.06151291575097706,0.061496937373737605,0.06150498638691664,7.92936406041963e-06
362.66666666666663,0.06174010766165841,0.061723951765640266,0.06173206060650407,8.047055154346255e-06
364.0,0.061967302187335184,0.06195096746268733,0.0619591361357712,8.166051563982735e-06
365.3333333333333,0.06219449934243482,0.06217798447449311,0.06218621297952869,8.286362906128324e-06
366.66666666666663,0.06242169914142006,0.06240500281070705,0.06241329114258717,8.40799883289192e-06
368.0,0.06264890159878894,0.06263202248101409,0.06264037062975725,8.530969031692233e-06
369.3333333333333,0.06287610672907473,0.0628590434951343,0.06286745144584947,8.655283225257979e-06
370.66666666666663,0.063103314546846,0.06308606586282305,0.06309453359567438,8.780951171628118e-06
372.0,0.0633305250667066,0.06331308959387102,0.06332161708404245,8.90798266415205e-06
373.3333333333333,0.06355773830329557,0.06354011469810425,0.06354870191576409,9.036387531489783e-06
374.66666666666663,0.0637849542712873,0.06376714118538389,0.0637757880956497,9.166175637612195e-06
376.0,0.06401217298539148,0.06399416906560651,0.06400287562850968,9.297356881801234e-06
377.3333333333333,0.06423939446035296,0.06422119834870389,0.0642299645191543,9.429941198650063e-06
378.66666666666663,0.06446661871095195,0.06444822904464313,0.06445705477239388,9.56393855806336e-06
380.0,0.06469384575200393,0.06467526116342664,0.06468414639303867,9.699358965257487e-06
381.3333333333333,0.06492107559835959,0.06490229471509198,0.06491123938589884,9.83621246076067e-06
382.66666666666663,0.06514830826490496,0.06512932970971212,0.06513833375578455,9.974509120413262e-06
384.0,0.06537554376656134,0.0653563661573953,0.06536542950750597,1.0114259055367935e-05
385.3333333333333,0.0656027821182852,0.06558340406828501,0.0655925266458731,1.0255472412089884e-05
386.66666666666663,0.06583002333506842,0.06581044345256,0.06581962517569606,1.0398159372357053e-05
388.0,0.06605726743193807,0.06603748432043431,0.06604672510178482,1.0542330153260345e-05
